Mission Start:  2022-01-20T22:54:35.501Z
Mission Stop :  2022-01-20T23:09:39.502Z
Time : 2022-01-20 22:58:42.712000+00:00 	 10 : 56 	 observations/state
Time : 2022-01-20 22:58:42.818000+00:00 	 10 : 56 	 observations/state
Time : 2022-01-20 22:58:42.923000+00:00 	 10 : 56 	 observations/state
Time : 2022-01-20 22:58:43.029000+00:00 	 10 : 56 	 observations/state
Time : 2022-01-20 22:58:43.136000+00:00 	 10 : 56 	 observations/state
Time : 2022-01-20 22:58:43.240000+00:00 	 10 : 56 	 observations/state
Time : 2022-01-20 22:58:43.343000+00:00 	 10 : 56 	 observations/state
Time : 2022-01-20 22:58:43.447000+00:00 	 10 : 56 	 observations/state
Time : 2022-01-20 22:58:43.551000+00:00 	 10 : 55 	 observations/state
Time : 2022-01-20 22:58:43.654000+00:00 	 10 : 55 	 observations/state
Time : 2022-01-20 22:58:43.756000+00:00 	 10 : 55 	 observations/state
Time : 2022-01-20 22:58:43.860000+00:00 	 10 : 55 	 observations/state
Time : 2022-01-20 22:58:43.964000+00:00 	 10 : 55 	 observations/state
Time : 2022-01-20 22:58:44.069000+00:00 	 10 : 55 	 observations/state
Time : 2022-01-20 22:58:44.181000+00:00 	 10 : 55 	 observations/state
Time : 2022-01-20 22:58:44.285000+00:00 	 10 : 55 	 observations/state
Time : 2022-01-20 22:58:44.390000+00:00 	 10 : 55 	 observations/state
Time : 2022-01-20 22:58:44.494000+00:00 	 10 : 55 	 observations/state
Time : 2022-01-20 22:58:44.597000+00:00 	 10 : 54 	 observations/state
Time : 2022-01-20 22:58:44.701000+00:00 	 10 : 54 	 observations/state
Time : 2022-01-20 22:58:44.804000+00:00 	 10 : 54 	 observations/state
Time : 2022-01-20 22:58:44.907000+00:00 	 10 : 54 	 observations/state
Time : 2022-01-20 22:58:45.011000+00:00 	 10 : 54 	 observations/state
Time : 2022-01-20 22:58:45.115000+00:00 	 10 : 54 	 observations/state
Time : 2022-01-20 22:58:45.222000+00:00 	 10 : 54 	 observations/state
Time : 2022-01-20 22:58:45.325000+00:00 	 10 : 54 	 observations/state
Time : 2022-01-20 22:58:45.428000+00:00 	 10 : 54 	 observations/state
Time : 2022-01-20 22:58:45.531000+00:00 	 10 : 53 	 observations/state
Time : 2022-01-20 22:58:45.638000+00:00 	 10 : 53 	 observations/state
Time : 2022-01-20 22:58:45.744000+00:00 	 10 : 53 	 observations/state
Time : 2022-01-20 22:58:45.848000+00:00 	 10 : 53 	 observations/state
Time : 2022-01-20 22:58:45.951000+00:00 	 10 : 53 	 observations/state
Time : 2022-01-20 22:58:46.057000+00:00 	 10 : 53 	 observations/state
Time : 2022-01-20 22:58:46.160000+00:00 	 10 : 53 	 observations/state
Time : 2022-01-20 22:58:46.265000+00:00 	 10 : 53 	 observations/state
Time : 2022-01-20 22:58:46.371000+00:00 	 10 : 53 	 observations/state
Time : 2022-01-20 22:58:46.474000+00:00 	 10 : 53 	 observations/state
Time : 2022-01-20 22:58:46.578000+00:00 	 10 : 52 	 observations/state
Time : 2022-01-20 22:58:46.682000+00:00 	 10 : 52 	 observations/state
Time : 2022-01-20 22:58:46.785000+00:00 	 10 : 52 	 observations/state
Time : 2022-01-20 22:58:46.888000+00:00 	 10 : 52 	 observations/state
Time : 2022-01-20 22:58:46.992000+00:00 	 10 : 52 	 observations/state
Time : 2022-01-20 22:58:47.095000+00:00 	 10 : 52 	 observations/state
Time : 2022-01-20 22:58:47.199000+00:00 	 10 : 52 	 observations/state
Time : 2022-01-20 22:58:47.302000+00:00 	 10 : 52 	 observations/state
Time : 2022-01-20 22:58:47.405000+00:00 	 10 : 52 	 observations/state
Time : 2022-01-20 22:58:47.509000+00:00 	 10 : 51 	 observations/state
Time : 2022-01-20 22:58:47.613000+00:00 	 10 : 51 	 observations/state
Time : 2022-01-20 22:58:47.717000+00:00 	 10 : 51 	 observations/state
Time : 2022-01-20 22:58:47.820000+00:00 	 10 : 51 	 observations/state
Time : 2022-01-20 22:58:47.924000+00:00 	 10 : 51 	 observations/state
Time : 2022-01-20 22:58:48.032000+00:00 	 10 : 51 	 observations/state
Time : 2022-01-20 22:58:48.141000+00:00 	 10 : 51 	 observations/state
Time : 2022-01-20 22:58:48.244000+00:00 	 10 : 51 	 observations/state
Time : 2022-01-20 22:58:48.347000+00:00 	 10 : 51 	 observations/state
Time : 2022-01-20 22:58:48.450000+00:00 	 10 : 51 	 observations/state
Time : 2022-01-20 22:58:48.554000+00:00 	 10 : 50 	 observations/state
Time : 2022-01-20 22:58:48.660000+00:00 	 10 : 50 	 observations/state
Time : 2022-01-20 22:58:48.773000+00:00 	 10 : 50 	 observations/state
Time : 2022-01-20 22:58:48.876000+00:00 	 10 : 50 	 observations/state
Time : 2022-01-20 22:58:48.978000+00:00 	 10 : 50 	 observations/state
Time : 2022-01-20 22:58:49.083000+00:00 	 10 : 50 	 observations/state
Time : 2022-01-20 22:58:49.189000+00:00 	 10 : 50 	 observations/state
Time : 2022-01-20 22:58:49.292000+00:00 	 10 : 50 	 observations/state
Time : 2022-01-20 22:58:49.395000+00:00 	 10 : 50 	 observations/state
Time : 2022-01-20 22:58:49.499000+00:00 	 10 : 50 	 observations/state
Time : 2022-01-20 22:58:49.604000+00:00 	 10 : 49 	 observations/state
Time : 2022-01-20 22:58:49.707000+00:00 	 10 : 49 	 observations/state
Time : 2022-01-20 22:58:49.811000+00:00 	 10 : 49 	 observations/state
Time : 2022-01-20 22:58:49.914000+00:00 	 10 : 49 	 observations/state
Time : 2022-01-20 22:58:50.023000+00:00 	 10 : 49 	 observations/state
Time : 2022-01-20 22:58:50.126000+00:00 	 10 : 49 	 observations/state
Time : 2022-01-20 22:58:50.230000+00:00 	 10 : 49 	 observations/state
Time : 2022-01-20 22:58:50.332000+00:00 	 10 : 49 	 observations/state
Time : 2022-01-20 22:58:50.434000+00:00 	 10 : 49 	 observations/state
Time : 2022-01-20 22:58:50.537000+00:00 	 10 : 48 	 observations/state
Time : 2022-01-20 22:58:50.641000+00:00 	 10 : 48 	 observations/state
Time : 2022-01-20 22:58:50.744000+00:00 	 10 : 48 	 observations/state
Time : 2022-01-20 22:58:50.847000+00:00 	 10 : 48 	 observations/state
Time : 2022-01-20 22:58:50.949000+00:00 	 10 : 48 	 observations/state
Time : 2022-01-20 22:58:51.051000+00:00 	 10 : 48 	 observations/state
Time : 2022-01-20 22:58:51.155000+00:00 	 10 : 48 	 observations/state
Time : 2022-01-20 22:58:51.259000+00:00 	 10 : 48 	 observations/state
Time : 2022-01-20 22:58:51.362000+00:00 	 10 : 48 	 observations/state
Time : 2022-01-20 22:58:51.467000+00:00 	 10 : 48 	 observations/state
Time : 2022-01-20 22:58:51.571000+00:00 	 10 : 47 	 observations/state
Time : 2022-01-20 22:58:51.673000+00:00 	 10 : 47 	 observations/state
Time : 2022-01-20 22:58:51.781000+00:00 	 10 : 47 	 observations/state
Time : 2022-01-20 22:58:51.884000+00:00 	 10 : 47 	 observations/state
Time : 2022-01-20 22:58:51.986000+00:00 	 10 : 47 	 observations/state
Time : 2022-01-20 22:58:52.090000+00:00 	 10 : 47 	 observations/state
Time : 2022-01-20 22:58:52.193000+00:00 	 10 : 47 	 observations/state
Time : 2022-01-20 22:58:52.297000+00:00 	 10 : 47 	 observations/state
Time : 2022-01-20 22:58:52.400000+00:00 	 10 : 47 	 observations/state
Time : 2022-01-20 22:58:52.503000+00:00 	 10 : 46 	 observations/state
Time : 2022-01-20 22:58:52.607000+00:00 	 10 : 46 	 observations/state
Time : 2022-01-20 22:58:52.711000+00:00 	 10 : 46 	 observations/state
Time : 2022-01-20 22:58:52.814000+00:00 	 10 : 46 	 observations/state
Time : 2022-01-20 22:58:52.917000+00:00 	 10 : 46 	 observations/state
Time : 2022-01-20 22:58:53.026000+00:00 	 10 : 46 	 observations/state
Time : 2022-01-20 22:58:53.128000+00:00 	 10 : 46 	 observations/state
Time : 2022-01-20 22:58:53.231000+00:00 	 10 : 46 	 observations/state
Time : 2022-01-20 22:58:53.334000+00:00 	 10 : 46 	 observations/state
Time : 2022-01-20 22:58:53.437000+00:00 	 10 : 46 	 observations/state
Time : 2022-01-20 22:58:53.540000+00:00 	 10 : 45 	 observations/state
Time : 2022-01-20 22:58:53.643000+00:00 	 10 : 45 	 observations/state
Time : 2022-01-20 22:58:53.746000+00:00 	 10 : 45 	 observations/state
Time : 2022-01-20 22:58:53.849000+00:00 	 10 : 45 	 observations/state
Time : 2022-01-20 22:58:53.956000+00:00 	 10 : 45 	 observations/state
Time : 2022-01-20 22:58:54.061000+00:00 	 10 : 45 	 observations/state
Time : 2022-01-20 22:58:54.167000+00:00 	 10 : 45 	 observations/state
Time : 2022-01-20 22:58:54.272000+00:00 	 10 : 45 	 observations/state
Time : 2022-01-20 22:58:54.377000+00:00 	 10 : 45 	 observations/state
Time : 2022-01-20 22:58:54.482000+00:00 	 10 : 45 	 observations/state
Time : 2022-01-20 22:58:54.586000+00:00 	 10 : 44 	 observations/state
Time : 2022-01-20 22:58:54.692000+00:00 	 10 : 44 	 observations/state
Time : 2022-01-20 22:58:54.800000+00:00 	 10 : 44 	 observations/state
Time : 2022-01-20 22:58:54.905000+00:00 	 10 : 44 	 observations/state
Time : 2022-01-20 22:58:55.008000+00:00 	 10 : 44 	 observations/state
Time : 2022-01-20 22:58:55.111000+00:00 	 10 : 44 	 observations/state
Time : 2022-01-20 22:58:55.214000+00:00 	 10 : 44 	 observations/state
Time : 2022-01-20 22:58:55.316000+00:00 	 10 : 44 	 observations/state
Time : 2022-01-20 22:58:55.419000+00:00 	 10 : 44 	 observations/state
Time : 2022-01-20 22:58:55.521000+00:00 	 10 : 43 	 observations/state
Time : 2022-01-20 22:58:55.625000+00:00 	 10 : 43 	 observations/state
Time : 2022-01-20 22:58:55.728000+00:00 	 10 : 43 	 observations/state
Time : 2022-01-20 22:58:55.832000+00:00 	 10 : 43 	 observations/state
Time : 2022-01-20 22:58:55.936000+00:00 	 10 : 43 	 observations/state
Time : 2022-01-20 22:58:56.039000+00:00 	 10 : 43 	 observations/state
Time : 2022-01-20 22:58:56.145000+00:00 	 10 : 43 	 observations/state
Time : 2022-01-20 22:58:56.248000+00:00 	 10 : 43 	 observations/state
Time : 2022-01-20 22:58:56.350000+00:00 	 10 : 43 	 observations/state
Time : 2022-01-20 22:58:56.463000+00:00 	 10 : 43 	 observations/state
Time : 2022-01-20 22:58:56.567000+00:00 	 10 : 42 	 observations/state
Time : 2022-01-20 22:58:56.671000+00:00 	 10 : 42 	 observations/state
Time : 2022-01-20 22:58:56.774000+00:00 	 10 : 42 	 observations/state
Time : 2022-01-20 22:58:56.877000+00:00 	 10 : 42 	 observations/state
Time : 2022-01-20 22:58:56.981000+00:00 	 10 : 42 	 observations/state
Time : 2022-01-20 22:58:57.086000+00:00 	 10 : 42 	 observations/state
Time : 2022-01-20 22:58:57.194000+00:00 	 10 : 42 	 observations/state
Time : 2022-01-20 22:58:57.297000+00:00 	 10 : 42 	 observations/state
Time : 2022-01-20 22:58:57.402000+00:00 	 10 : 42 	 observations/state
Time : 2022-01-20 22:58:57.515000+00:00 	 10 : 41 	 observations/state
Time : 2022-01-20 22:58:57.622000+00:00 	 10 : 41 	 observations/state
Time : 2022-01-20 22:58:57.726000+00:00 	 10 : 41 	 observations/state
Time : 2022-01-20 22:58:57.829000+00:00 	 10 : 41 	 observations/state
Time : 2022-01-20 22:58:57.937000+00:00 	 10 : 41 	 observations/state
Time : 2022-01-20 22:58:58.044000+00:00 	 10 : 41 	 observations/state
Time : 2022-01-20 22:58:58.147000+00:00 	 10 : 41 	 observations/state
Time : 2022-01-20 22:58:58.254000+00:00 	 10 : 41 	 observations/state
Time : 2022-01-20 22:58:58.358000+00:00 	 10 : 41 	 observations/state
Time : 2022-01-20 22:58:58.462000+00:00 	 10 : 41 	 observations/state
Time : 2022-01-20 22:58:58.566000+00:00 	 10 : 40 	 observations/state
Time : 2022-01-20 22:58:58.669000+00:00 	 10 : 40 	 observations/state
Time : 2022-01-20 22:58:58.774000+00:00 	 10 : 40 	 observations/state
Time : 2022-01-20 22:58:58.877000+00:00 	 10 : 40 	 observations/state
Time : 2022-01-20 22:58:58.980000+00:00 	 10 : 40 	 observations/state
Time : 2022-01-20 22:58:59.086000+00:00 	 10 : 40 	 observations/state
Time : 2022-01-20 22:58:59.189000+00:00 	 10 : 40 	 observations/state
Time : 2022-01-20 22:58:59.293000+00:00 	 10 : 40 	 observations/state
Time : 2022-01-20 22:58:59.398000+00:00 	 10 : 40 	 observations/state
Time : 2022-01-20 22:58:59.505000+00:00 	 10 : 39 	 observations/state
Time : 2022-01-20 22:58:59.610000+00:00 	 10 : 39 	 observations/state
Time : 2022-01-20 22:58:59.714000+00:00 	 10 : 39 	 observations/state
Time : 2022-01-20 22:58:59.818000+00:00 	 10 : 39 	 observations/state
Time : 2022-01-20 22:58:59.922000+00:00 	 10 : 39 	 observations/state
Time : 2022-01-20 22:59:00.025000+00:00 	 10 : 39 	 observations/state
Time : 2022-01-20 22:59:00.130000+00:00 	 10 : 39 	 observations/state
Time : 2022-01-20 22:59:00.233000+00:00 	 10 : 39 	 observations/state
Time : 2022-01-20 22:59:00.340000+00:00 	 10 : 39 	 observations/state
Time : 2022-01-20 22:59:00.443000+00:00 	 10 : 39 	 observations/state
Time : 2022-01-20 22:59:00.547000+00:00 	 10 : 38 	 observations/state
Time : 2022-01-20 22:59:00.651000+00:00 	 10 : 38 	 observations/state
Time : 2022-01-20 22:59:00.755000+00:00 	 10 : 38 	 observations/state
Time : 2022-01-20 22:59:00.859000+00:00 	 10 : 38 	 observations/state
Time : 2022-01-20 22:59:00.961000+00:00 	 10 : 38 	 observations/state
Time : 2022-01-20 22:59:01.065000+00:00 	 10 : 38 	 observations/state
Time : 2022-01-20 22:59:01.170000+00:00 	 10 : 38 	 observations/state
Time : 2022-01-20 22:59:01.275000+00:00 	 10 : 38 	 observations/state
Time : 2022-01-20 22:59:01.380000+00:00 	 10 : 38 	 observations/state
Time : 2022-01-20 22:59:01.485000+00:00 	 10 : 38 	 observations/state
Time : 2022-01-20 22:59:01.589000+00:00 	 10 : 37 	 observations/state
Time : 2022-01-20 22:59:01.693000+00:00 	 10 : 37 	 observations/state
Time : 2022-01-20 22:59:01.797000+00:00 	 10 : 37 	 observations/state
Time : 2022-01-20 22:59:01.907000+00:00 	 10 : 37 	 observations/state
Time : 2022-01-20 22:59:02.012000+00:00 	 10 : 37 	 observations/state
Time : 2022-01-20 22:59:02.130000+00:00 	 10 : 37 	 observations/state
Time : 2022-01-20 22:59:02.232000+00:00 	 10 : 37 	 observations/state
Time : 2022-01-20 22:59:02.336000+00:00 	 10 : 37 	 observations/state
Time : 2022-01-20 22:59:02.439000+00:00 	 10 : 37 	 observations/state
Time : 2022-01-20 22:59:02.542000+00:00 	 10 : 36 	 observations/state
Time : 2022-01-20 22:59:02.646000+00:00 	 10 : 36 	 observations/state
Time : 2022-01-20 22:59:02.750000+00:00 	 10 : 36 	 observations/state
Time : 2022-01-20 22:59:02.854000+00:00 	 10 : 36 	 observations/state
Time : 2022-01-20 22:59:02.956000+00:00 	 10 : 36 	 observations/state
Time : 2022-01-20 22:59:03.060000+00:00 	 10 : 36 	 observations/state
Time : 2022-01-20 22:59:03.164000+00:00 	 10 : 36 	 observations/state
Time : 2022-01-20 22:59:03.269000+00:00 	 10 : 36 	 observations/state
Time : 2022-01-20 22:59:03.374000+00:00 	 10 : 36 	 observations/state
Time : 2022-01-20 22:59:03.477000+00:00 	 10 : 36 	 observations/state
Time : 2022-01-20 22:59:03.580000+00:00 	 10 : 35 	 observations/state
Time : 2022-01-20 22:59:03.684000+00:00 	 10 : 35 	 observations/state
Time : 2022-01-20 22:59:03.788000+00:00 	 10 : 35 	 observations/state
Time : 2022-01-20 22:59:03.892000+00:00 	 10 : 35 	 observations/state
Time : 2022-01-20 22:59:03.995000+00:00 	 10 : 35 	 observations/state
Time : 2022-01-20 22:59:04.097000+00:00 	 10 : 35 	 observations/state
Time : 2022-01-20 22:59:04.203000+00:00 	 10 : 35 	 observations/state
Time : 2022-01-20 22:59:04.314000+00:00 	 10 : 35 	 observations/state
Time : 2022-01-20 22:59:04.419000+00:00 	 10 : 35 	 observations/state
Time : 2022-01-20 22:59:04.439000+00:00 	 10 : 35 	 observations/events/player/tool_used
Time : 2022-01-20 22:59:04.524000+00:00 	 10 : 34 	 observations/state
Time : 2022-01-20 22:59:04.630000+00:00 	 10 : 34 	 observations/state
Time : 2022-01-20 22:59:04.734000+00:00 	 10 : 34 	 observations/state
Time : 2022-01-20 22:59:04.837000+00:00 	 10 : 34 	 observations/state
Time : 2022-01-20 22:59:04.941000+00:00 	 10 : 34 	 observations/state
Time : 2022-01-20 22:59:04.998000+00:00 	 10 : 34 	 observations/events/player/triage
Time : 2022-01-20 22:59:05.046000+00:00 	 10 : 34 	 observations/state
Time : 2022-01-20 22:59:05.148000+00:00 	 10 : 34 	 observations/state
Time : 2022-01-20 22:59:05.251000+00:00 	 10 : 34 	 observations/state
Time : 2022-01-20 22:59:05.354000+00:00 	 10 : 34 	 observations/state
Time : 2022-01-20 22:59:05.457000+00:00 	 10 : 34 	 observations/state
Time : 2022-01-20 22:59:05.560000+00:00 	 10 : 33 	 observations/state
Time : 2022-01-20 22:59:05.663000+00:00 	 10 : 33 	 observations/state
Time : 2022-01-20 22:59:05.767000+00:00 	 10 : 33 	 observations/state
Time : 2022-01-20 22:59:05.871000+00:00 	 10 : 33 	 observations/state
Time : 2022-01-20 22:59:05.973000+00:00 	 10 : 33 	 observations/state
Time : 2022-01-20 22:59:06.075000+00:00 	 10 : 33 	 observations/state
Time : 2022-01-20 22:59:06.177000+00:00 	 10 : 33 	 observations/state
Time : 2022-01-20 22:59:06.281000+00:00 	 10 : 33 	 observations/state
Time : 2022-01-20 22:59:06.384000+00:00 	 10 : 33 	 observations/state
Time : 2022-01-20 22:59:06.487000+00:00 	 10 : 33 	 observations/state
Time : 2022-01-20 22:59:06.589000+00:00 	 10 : 32 	 observations/state
Time : 2022-01-20 22:59:06.692000+00:00 	 10 : 32 	 observations/state
Time : 2022-01-20 22:59:06.797000+00:00 	 10 : 32 	 observations/state
Time : 2022-01-20 22:59:06.901000+00:00 	 10 : 32 	 observations/state
Time : 2022-01-20 22:59:07.005000+00:00 	 10 : 32 	 observations/state
Time : 2022-01-20 22:59:07.110000+00:00 	 10 : 32 	 observations/state
Time : 2022-01-20 22:59:07.214000+00:00 	 10 : 32 	 observations/state
Time : 2022-01-20 22:59:07.318000+00:00 	 10 : 32 	 observations/state
Time : 2022-01-20 22:59:07.422000+00:00 	 10 : 32 	 observations/state
Time : 2022-01-20 22:59:07.525000+00:00 	 10 : 31 	 observations/state
Time : 2022-01-20 22:59:07.632000+00:00 	 10 : 31 	 observations/state
Time : 2022-01-20 22:59:07.749000+00:00 	 10 : 31 	 observations/state
Time : 2022-01-20 22:59:07.789000+00:00 	 10 : 31 	 observations/events/player/triage
Time : 2022-01-20 22:59:07.854000+00:00 	 10 : 31 	 observations/state
Time : 2022-01-20 22:59:07.957000+00:00 	 10 : 31 	 observations/state
Time : 2022-01-20 22:59:08.062000+00:00 	 10 : 31 	 observations/state
Time : 2022-01-20 22:59:08.089000+00:00 	 10 : 31 	 observations/events/player/tool_used
Time : 2022-01-20 22:59:08.166000+00:00 	 10 : 31 	 observations/state
Time : 2022-01-20 22:59:08.271000+00:00 	 10 : 31 	 observations/state
Time : 2022-01-20 22:59:08.339000+00:00 	 10 : 31 	 observations/events/player/tool_used
Time : 2022-01-20 22:59:08.340000+00:00 	 10 : 31 	 observations/events/player/victim_picked_up
Time : 2022-01-20 22:59:08.374000+00:00 	 10 : 31 	 observations/state
Time : 2022-01-20 22:59:08.375000+00:00 	 10 : 31 	 observations/events/player/itemequipped
Time : 2022-01-20 22:59:08.479000+00:00 	 10 : 31 	 observations/state
Time : 2022-01-20 22:59:08.583000+00:00 	 10 : 30 	 observations/state
Time : 2022-01-20 22:59:08.685000+00:00 	 10 : 30 	 observations/state
Time : 2022-01-20 22:59:08.788000+00:00 	 10 : 30 	 observations/state
Time : 2022-01-20 22:59:08.893000+00:00 	 10 : 30 	 observations/state
Time : 2022-01-20 22:59:08.997000+00:00 	 10 : 30 	 observations/state
Time : 2022-01-20 22:59:09.099000+00:00 	 10 : 30 	 observations/state
Time : 2022-01-20 22:59:09.203000+00:00 	 10 : 30 	 observations/state
Time : 2022-01-20 22:59:09.308000+00:00 	 10 : 30 	 observations/state
Time : 2022-01-20 22:59:09.412000+00:00 	 10 : 30 	 observations/state
Time : 2022-01-20 22:59:09.515000+00:00 	 10 : 29 	 observations/state
Time : 2022-01-20 22:59:09.620000+00:00 	 10 : 29 	 observations/state
Time : 2022-01-20 22:59:09.723000+00:00 	 10 : 29 	 observations/state
Time : 2022-01-20 22:59:09.827000+00:00 	 10 : 29 	 observations/state
Time : 2022-01-20 22:59:09.934000+00:00 	 10 : 29 	 observations/state
Time : 2022-01-20 22:59:10.041000+00:00 	 10 : 29 	 observations/state
Time : 2022-01-20 22:59:10.145000+00:00 	 10 : 29 	 observations/state
Time : 2022-01-20 22:59:10.247000+00:00 	 10 : 29 	 observations/state
Time : 2022-01-20 22:59:10.351000+00:00 	 10 : 29 	 observations/state
Time : 2022-01-20 22:59:10.454000+00:00 	 10 : 29 	 observations/state
Time : 2022-01-20 22:59:10.557000+00:00 	 10 : 28 	 observations/state
Time : 2022-01-20 22:59:10.661000+00:00 	 10 : 28 	 observations/state
Time : 2022-01-20 22:59:10.764000+00:00 	 10 : 28 	 observations/state
Time : 2022-01-20 22:59:10.868000+00:00 	 10 : 28 	 observations/state
Time : 2022-01-20 22:59:10.973000+00:00 	 10 : 28 	 observations/state
Time : 2022-01-20 22:59:11.082000+00:00 	 10 : 28 	 observations/state
Time : 2022-01-20 22:59:11.185000+00:00 	 10 : 28 	 observations/state
Time : 2022-01-20 22:59:11.188000+00:00 	 10 : 28 	 observations/events/player/tool_used
Time : 2022-01-20 22:59:11.192000+00:00 	 10 : 28 	 observations/events/player/victim_placed
Time : 2022-01-20 22:59:11.294000+00:00 	 10 : 28 	 observations/state
Time : 2022-01-20 22:59:11.295000+00:00 	 10 : 28 	 observations/events/player/itemequipped
Time : 2022-01-20 22:59:11.389000+00:00 	 10 : 28 	 observations/events/player/tool_used
Time : 2022-01-20 22:59:11.389000+00:00 	 10 : 28 	 observations/events/player/victim_picked_up
Time : 2022-01-20 22:59:11.398000+00:00 	 10 : 28 	 observations/state
Time : 2022-01-20 22:59:11.399000+00:00 	 10 : 28 	 observations/events/player/itemequipped
Time : 2022-01-20 22:59:11.502000+00:00 	 10 : 27 	 observations/state
Time : 2022-01-20 22:59:11.588000+00:00 	 10 : 27 	 observations/events/player/tool_used
Time : 2022-01-20 22:59:11.589000+00:00 	 10 : 27 	 observations/events/player/victim_placed
Time : 2022-01-20 22:59:11.606000+00:00 	 10 : 27 	 observations/state
Time : 2022-01-20 22:59:11.606000+00:00 	 10 : 27 	 observations/events/player/itemequipped
Time : 2022-01-20 22:59:11.709000+00:00 	 10 : 27 	 observations/state
Time : 2022-01-20 22:59:11.812000+00:00 	 10 : 27 	 observations/state
Time : 2022-01-20 22:59:11.838000+00:00 	 10 : 27 	 observations/events/player/tool_used
Time : 2022-01-20 22:59:11.839000+00:00 	 10 : 27 	 observations/events/player/victim_picked_up
Time : 2022-01-20 22:59:11.915000+00:00 	 10 : 27 	 observations/state
Time : 2022-01-20 22:59:11.916000+00:00 	 10 : 27 	 observations/events/player/itemequipped
Time : 2022-01-20 22:59:11.988000+00:00 	 10 : 27 	 observations/events/player/tool_used
Time : 2022-01-20 22:59:11.990000+00:00 	 10 : 27 	 observations/events/player/victim_placed
Time : 2022-01-20 22:59:12.020000+00:00 	 10 : 27 	 observations/state
Time : 2022-01-20 22:59:12.022000+00:00 	 10 : 27 	 observations/events/player/itemequipped
Time : 2022-01-20 22:59:12.124000+00:00 	 10 : 27 	 observations/state
Time : 2022-01-20 22:59:12.227000+00:00 	 10 : 27 	 observations/state
Time : 2022-01-20 22:59:12.230000+00:00 	 10 : 27 	 observations/events/player/itemequipped
Time : 2022-01-20 22:59:12.332000+00:00 	 10 : 27 	 observations/state
Time : 2022-01-20 22:59:12.332000+00:00 	 10 : 27 	 observations/events/player/itemequipped
Time : 2022-01-20 22:59:12.436000+00:00 	 10 : 27 	 observations/state
Time : 2022-01-20 22:59:12.538000+00:00 	 10 : 26 	 observations/state
Time : 2022-01-20 22:59:12.642000+00:00 	 10 : 26 	 observations/state
Time : 2022-01-20 22:59:12.751000+00:00 	 10 : 26 	 observations/state
Time : 2022-01-20 22:59:12.752000+00:00 	 10 : 26 	 observations/events/player/itemequipped
Time : 2022-01-20 22:59:12.855000+00:00 	 10 : 26 	 observations/state
Time : 2022-01-20 22:59:12.958000+00:00 	 10 : 26 	 observations/state
Time : 2022-01-20 22:59:12.959000+00:00 	 10 : 26 	 observations/events/player/itemequipped
Time : 2022-01-20 22:59:13.062000+00:00 	 10 : 26 	 observations/state
Time : 2022-01-20 22:59:13.167000+00:00 	 10 : 26 	 observations/state
Time : 2022-01-20 22:59:13.272000+00:00 	 10 : 26 	 observations/state
Time : 2022-01-20 22:59:13.378000+00:00 	 10 : 26 	 observations/state
Time : 2022-01-20 22:59:13.483000+00:00 	 10 : 26 	 observations/state
Time : 2022-01-20 22:59:13.539000+00:00 	 10 : 25 	 observations/events/player/marker_placed
Time : 2022-01-20 22:59:13.588000+00:00 	 10 : 25 	 observations/state
Time : 2022-01-20 22:59:13.692000+00:00 	 10 : 25 	 observations/state
Time : 2022-01-20 22:59:13.794000+00:00 	 10 : 25 	 observations/state
Time : 2022-01-20 22:59:13.898000+00:00 	 10 : 25 	 observations/state
Time : 2022-01-20 22:59:14.001000+00:00 	 10 : 25 	 observations/state
Time : 2022-01-20 22:59:14.107000+00:00 	 10 : 25 	 observations/state
Time : 2022-01-20 22:59:14.212000+00:00 	 10 : 25 	 observations/state
Time : 2022-01-20 22:59:14.315000+00:00 	 10 : 25 	 observations/state
Time : 2022-01-20 22:59:14.422000+00:00 	 10 : 25 	 observations/state
Time : 2022-01-20 22:59:14.527000+00:00 	 10 : 24 	 observations/state
Time : 2022-01-20 22:59:14.630000+00:00 	 10 : 24 	 observations/state
Time : 2022-01-20 22:59:14.733000+00:00 	 10 : 24 	 observations/state
Time : 2022-01-20 22:59:14.836000+00:00 	 10 : 24 	 observations/state
Time : 2022-01-20 22:59:14.941000+00:00 	 10 : 24 	 observations/state
Time : 2022-01-20 22:59:15.046000+00:00 	 10 : 24 	 observations/state
Time : 2022-01-20 22:59:15.150000+00:00 	 10 : 24 	 observations/state
Time : 2022-01-20 22:59:15.255000+00:00 	 10 : 24 	 observations/state
Time : 2022-01-20 22:59:15.359000+00:00 	 10 : 24 	 observations/state
Time : 2022-01-20 22:59:15.464000+00:00 	 10 : 24 	 observations/state
Time : 2022-01-20 22:59:15.582000+00:00 	 10 : 23 	 observations/state
Time : 2022-01-20 22:59:15.690000+00:00 	 10 : 23 	 observations/state
Time : 2022-01-20 22:59:15.794000+00:00 	 10 : 23 	 observations/state
Time : 2022-01-20 22:59:15.897000+00:00 	 10 : 23 	 observations/state
Time : 2022-01-20 22:59:16+00:00 	 10 : 23 	 observations/state
Time : 2022-01-20 22:59:16.102000+00:00 	 10 : 23 	 observations/state
Time : 2022-01-20 22:59:16.206000+00:00 	 10 : 23 	 observations/state
Time : 2022-01-20 22:59:16.311000+00:00 	 10 : 23 	 observations/state
Time : 2022-01-20 22:59:16.414000+00:00 	 10 : 23 	 observations/state
Time : 2022-01-20 22:59:16.416000+00:00 	 10 : 23 	 observations/events/player/itemequipped
